"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","id","seed","entry","name","hand","ht","ioc","age","rank","rank_points","Op_id","Op_seed","Op_entry","opponent","Op_hand","Op_ht","Op_ioc","Op_age","Op_rank","Op_rank_points","score","best_of","round","minutes","ace","df","svpt","S1stIn","S1stWon","S2ndWon","SvGms","bpSaved","bpFaced","Op_ace","Op_df","Op_svpt","Op_S1stIn","Op_S1stWon","Op_S2ndWon","Op_SvGms","Op_bpSaved","Op_bpFaced","Win"
"2148","2017-W-FC-2017-WG-PO-NED-SVK-01","Fed Cup WG R1: NED vs SVK","Clay",4,"D",20170422,3,202428,NA,"","Kiki Bertens","R",182,"NED",25.36618754,20,1988,202450,NA,"","Jana Cepelova","R",168,"SVK",23.89869952,99,629,"6-3 6-3",3,"RR",81,3,1,54,37,29,9,9,1,2,0,0,58,38,22,10,9,2,6,1
"2149","2017-W-FC-2017-WG-PO-NED-SVK-01","Fed Cup WG R1: NED vs SVK","Clay",4,"D",20170422,4,202480,NA,"","Richel Hogenkamp","R",NA,"NED",25.01574264,136,422,201568,NA,"","Kristina Kucova","R",NA,"SVK",26.91581109,85,717,"7-5 6-4",3,"RR",107,3,2,69,39,26,17,11,4,7,1,3,81,57,33,5,11,5,10,1
"2150","2017-W-FC-2017-WG-PO-RUS-BEL-01","Fed Cup WG R1: RUS vs BEL","Clay",4,"D",20170422,1,201455,NA,"","Elena Vesnina","R",176,"RUS",30.72416153,15,2925,202421,NA,"","Alison Van Uytvanck","R",NA,"BEL",23.07460643,132,432,"6-3 6-4",3,"RR",80,3,6,61,35,24,14,10,4,6,2,2,54,34,20,7,9,3,8,1
"2151","2017-W-FC-2017-WG-PO-RUS-BEL-01","Fed Cup WG R1: RUS vs BEL","Clay",4,"D",20170422,2,210722,NA,"","Elise Mertens","U",NA,"BEL",21.42915811,66,874,201499,NA,"","Anastasia Pavlyuchenkova","R",177,"RUS",25.80424367,16,2475,"6-4 6-0",3,"RR",59,5,1,44,33,27,6,8,0,0,0,4,42,30,15,4,8,1,5,1
"2152","2017-W-FC-2017-WG-PO-RUS-BEL-01","Fed Cup WG R1: RUS vs BEL","Clay",4,"D",20170422,3,210722,NA,"","Elise Mertens","U",NA,"BEL",21.42915811,66,874,201455,NA,"","Elena Vesnina","R",176,"RUS",30.72416153,15,2925,"6-4 1-6 6-2",3,"RR",112,6,8,89,51,37,15,13,9,12,2,4,74,48,33,11,12,1,5,1
"2153","2017-W-FC-2017-WG-PO-RUS-BEL-01","Fed Cup WG R1: RUS vs BEL","Clay",4,"D",20170422,4,214082,NA,"","Darya Kasatkina","R",NA,"RUS",19.95893224,29,1630,202628,NA,"","Maryna Zanevska","R",NA,"UKR",23.6605065,114,522,"5-7 6-1 6-0",3,"RR",117,1,1,87,62,42,13,13,9,11,1,10,95,57,34,12,12,11,18,1
"2154","2017-W-FC-2017-WG2-M-ROU-BEL-01","Fed Cup WG2 R1: ROU vs BEL","Hard",4,"D",20170211,1,201465,NA,"","Kirsten Flipkens","R",165,"BEL",31.08829569,74,820,201512,NA,"","Monica Niculescu","R",168,"ROU",29.38261465,36,1390,"6-3 6-4",3,"RR",99,2,2,68,46,24,13,10,1,5,0,0,56,39,17,6,9,3,9,1
"2155","2017-W-FC-2017-WG2-M-ROU-BEL-01","Fed Cup WG2 R1: ROU vs BEL","Hard",4,"D",20170211,2,201518,NA,"","Yanina Wickmayer","R",182,"BEL",27.31279945,60,1001,201514,NA,"","Sorana Cirstea","R",176,"ROU",26.85010267,62,977,"7-6(4) 5-7 7-5",3,"RR",202,3,5,145,96,57,21,18,17,23,2,5,132,84,50,21,18,8,14,1
"2156","2017-W-FC-2017-WG2-M-ROU-BEL-01","Fed Cup WG2 R1: ROU vs BEL","Hard",4,"D",20170211,3,210722,NA,"","Elise Mertens","U",NA,"BEL",21.23750856,83,770,201593,NA,"","Irina Camelia Begu","R",181,"ROU",26.46406571,29,1562,"3-6 7-5 7-5",3,"RR",172,5,5,125,75,50,21,17,12,17,3,10,92,46,36,19,16,4,9,1
"2157","2017-W-FC-2017-WG2-M-RUS-TPE-01","Fed Cup WG2 R1: RUS vs TPE","Hard",4,"D",20170211,1,201505,NA,"","Ekaterina Makarova","L",178,"RUS",28.68172485,39,1377,202693,NA,"","Ya Hsuan Lee","R",NA,"TPE",21.56605065,258,185,"6-3 5-7 6-1",3,"RR",138,7,5,87,62,43,9,14,5,9,0,1,111,56,32,26,14,10,17,1
"2158","2017-W-FC-2017-WG2-M-RUS-TPE-01","Fed Cup WG2 R1: RUS vs TPE","Hard",4,"D",20170211,2,201578,NA,"","Kai Chen Chang","R",NA,"TPE",26.0807666,121,512,215020,NA,"","Anna Blinkova","R",NA,"RUS",18.42299795,160,362,"6-3 7-5",3,"RR",83,1,4,66,40,19,13,11,4,10,0,6,64,43,16,6,10,8,16,1
"2159","2017-W-FC-2017-WG2-M-RUS-TPE-01","Fed Cup WG2 R1: RUS vs TPE","Hard",4,"D",20170211,3,201505,NA,"","Ekaterina Makarova","L",178,"RUS",28.68172485,39,1377,201578,NA,"","Kai Chen Chang","R",NA,"TPE",26.0807666,121,512,"6-4 7-5",3,"RR",99,2,3,80,53,36,11,11,3,6,0,3,69,47,27,9,11,6,11,1
"2160","2017-W-FC-2017-WG2-M-RUS-TPE-01","Fed Cup WG2 R1: RUS vs TPE","Hard",4,"D",20170211,4,212001,NA,"","Natalia Vikhlyantseva","U",NA,"RUS",19.98631075,89,748,202693,NA,"","Ya Hsuan Lee","R",NA,"TPE",21.56605065,258,185,"6-1 6-2",3,"RR",58,3,1,55,31,21,11,8,5,7,0,5,40,23,12,3,7,6,12,1
"2161","2017-W-FC-2017-WG2-M-SVK-ITA-01","Fed Cup WG2 R1: SVK vs ITA","Clay",4,"D",20170211,1,201212,NA,"","Francesca Schiavone","R",166,"ITA",36.63791923,100,649,203533,NA,"","Anna Karolina Schmiedlova","R",NA,"SVK",22.41478439,252,192,"6-3 6-1",3,"RR",80,2,1,50,35,24,10,8,2,3,1,6,52,29,15,7,8,5,10,1
"2162","2017-W-FC-2017-WG2-M-SVK-ITA-01","Fed Cup WG2 R1: SVK vs ITA","Clay",4,"D",20170211,2,211685,NA,"","Rebecca Sramkova","R",NA,"SVK",20.31485284,119,523,201506,NA,"","Sara Errani","R",164,"ITA",29.79055441,49,1145,"2-6 6-3 6-4",3,"RR",121,2,8,80,40,25,18,14,3,9,0,0,94,83,42,4,13,6,12,1
"2163","2017-W-FC-2017-WG2-M-SVK-ITA-01","Fed Cup WG2 R1: SVK vs ITA","Clay",4,"D",20170211,3,201290,NA,"","Daniela Hantuchova","R",181,"SVK",33.80698152,248,195,201506,NA,"","Sara Errani","R",164,"ITA",29.79055441,49,1145,"6-2 6-0",3,"RR",77,6,3,49,28,22,7,7,2,3,0,1,56,47,18,4,7,10,16,1
"2164","2017-W-FC-2017-WG2-M-SVK-ITA-01","Fed Cup WG2 R1: SVK vs ITA","Clay",4,"D",20170211,4,211685,NA,"","Rebecca Sramkova","R",NA,"SVK",20.31485284,119,523,201212,NA,"","Francesca Schiavone","R",166,"ITA",36.63791923,100,649,"6-2 6-4",3,"RR",73,6,1,56,31,23,13,9,2,3,0,1,55,32,19,10,9,3,7,1
"2165","2017-W-FC-2017-WG2-M-UKR-AUS-01","Fed Cup WG2 R1: UKR vs AUS","Hard",4,"D",20170211,1,201615,NA,"","Lesia Tsurenko","R",174,"UKR",27.70431212,54,1095,201611,NA,"","Daria Gavrilova","R",NA,"AUS",22.94045175,26,1665,"6-2 6-3",3,"RR",75,1,3,60,45,30,6,9,3,5,1,1,49,29,14,8,8,1,6,1
"2166","2017-W-FC-2017-WG2-M-UKR-AUS-01","Fed Cup WG2 R1: UKR vs AUS","Hard",4,"D",20170211,2,202494,NA,"","Elina Svitolina","R",174,"UKR",22.41752225,13,3050,202458,NA,"","Ashleigh Barty","R",NA,"AUS",20.80219028,156,366,"4-6 6-1 6-2",3,"RR",106,4,0,68,44,29,10,13,2,7,9,7,97,51,26,18,12,8,17,1
"2167","2017-W-FC-2017-WG2-M-UKR-AUS-01","Fed Cup WG2 R1: UKR vs AUS","Hard",4,"D",20170211,3,202494,NA,"","Elina Svitolina","R",174,"UKR",22.41752225,13,3050,201611,NA,"","Daria Gavrilova","R",NA,"AUS",22.94045175,26,1665,"6-3 6-2",3,"RR",72,1,2,46,30,24,10,9,0,1,0,5,53,26,16,10,8,6,10,1
"2168","2017-W-FC-2017-WG2-PO-AUS-SRB-01","Fed Cup WG2 R1: AUS vs SRB","Hard",4,"D",20170422,1,202458,NA,"","Ashleigh Barty","R",NA,"AUS",20.99383984,87,699,202434,NA,"","Aleksandra Krunic","R",NA,"SRB",24.10403833,119,508,"6-4 6-3",3,"RR",81,9,2,66,45,31,7,10,8,11,1,1,58,41,20,7,9,2,7,1
"2169","2017-W-FC-2017-WG2-PO-AUS-SRB-01","Fed Cup WG2 R1: AUS vs SRB","Hard",4,"D",20170422,2,201611,NA,"","Daria Gavrilova","R",NA,"AUS",23.1321013,27,1715,211736,NA,"","Ivana Jorovic","R",NA,"SRB",19.96988364,174,315,"6-2 6-2",3,"RR",74,2,1,45,32,24,9,8,1,1,2,4,52,30,19,8,8,3,7,1
"2170","2017-W-FC-2017-WG2-PO-AUS-SRB-01","Fed Cup WG2 R1: AUS vs SRB","Hard",4,"D",20170422,3,201611,NA,"","Daria Gavrilova","R",NA,"AUS",23.1321013,27,1715,211411,NA,"","Nina Stojanovic","R",NA,"SRB",20.72826831,130,443,"6-0 6-3",3,"RR",68,0,4,45,31,25,7,8,2,3,2,3,52,31,16,8,7,4,9,1
"2171","2017-W-FC-2017-WG2-PO-CAN-KAZ-01","Fed Cup WG2 R1: CAN vs KAZ","Hard",4,"D",20170422,1,201709,NA,"","Yulia Putintseva","R",NA,"KAZ",22.28884326,31,1535,215370,NA,"","Bianca Andreescu","R",NA,"CAN",16.84873374,188,282,"6-4 4-6 6-4",3,"RR",163,0,4,100,71,50,11,15,4,8,7,1,100,59,37,19,15,6,11,1
"2172","2017-W-FC-2017-WG2-PO-CAN-KAZ-01","Fed Cup WG2 R1: CAN vs KAZ","Hard",4,"D",20170422,2,211796,NA,"","Francoise Abanda","R",NA,"CAN",20.20807666,186,284,201468,NA,"","Yaroslava Shvedova","R",180,"KAZ",29.60985626,51,1076,"6-3 6-4",3,"RR",80,6,3,71,43,27,16,10,5,7,2,2,51,34,22,7,9,2,6,1
"2173","2017-W-FC-2017-WG2-PO-CAN-KAZ-01","Fed Cup WG2 R1: CAN vs KAZ","Hard",4,"D",20170422,3,211796,NA,"","Francoise Abanda","R",NA,"CAN",20.20807666,186,284,201709,NA,"","Yulia Putintseva","R",NA,"KAZ",22.28884326,31,1535,"6-3 6-3",3,"RR",88,3,2,58,41,26,9,9,6,8,0,2,58,43,21,6,9,3,8,1
"2174","2017-W-FC-2017-WG2-PO-CAN-KAZ-01","Fed Cup WG2 R1: CAN vs KAZ","Hard",4,"D",20170422,4,215370,NA,"","Bianca Andreescu","R",NA,"CAN",16.84873374,188,282,201468,NA,"","Yaroslava Shvedova","R",180,"KAZ",29.60985626,51,1076,"7-6(1) 6-4",3,"RR",91,2,3,66,36,30,16,11,1,3,9,2,69,52,35,5,11,5,8,1
"2175","2017-W-FC-2017-WG2-PO-ITA-TPE-01","Fed Cup WG2 R1: ITA vs TPE","Clay",4,"D",20170422,1,203354,NA,"","Martina Trevisan","L",NA,"ITA",23.4661191,221,231,202693,NA,"","Ya Hsuan Lee","R",NA,"TPE",21.75770021,298,143,"2-6 6-3 12-10",3,"RR",175,2,9,118,73,40,18,20,7,18,1,3,125,84,38,20,19,7,18,1
"2176","2017-W-FC-2017-WG2-PO-ITA-TPE-01","Fed Cup WG2 R1: ITA vs TPE","Clay",4,"D",20170422,2,201506,NA,"","Sara Errani","R",164,"ITA",29.98220397,110,542,202379,NA,"","Chieh Yu Hsu","L",NA,"USA",25.27036277,372,98,"6-0 6-2",3,"RR",60,0,1,48,38,29,5,7,5,5,1,1,50,31,13,9,7,3,8,1
"2177","2017-W-FC-2017-WG2-PO-ITA-TPE-01","Fed Cup WG2 R1: ITA vs TPE","Clay",4,"D",20170422,3,201506,NA,"","Sara Errani","R",164,"ITA",29.98220397,110,542,202693,NA,"","Ya Hsuan Lee","R",NA,"TPE",21.75770021,298,143,"3-6 6-2 6-3",3,"RR",112,0,2,81,72,39,4,13,5,10,4,5,83,56,27,12,13,5,12,1
"2178","2017-W-FC-2017-WG2-PO-ROU-GBR-01","Fed Cup WG2 R1: ROU vs GBR","Clay",4,"D",20170422,1,201594,NA,"","Simona Halep","R",168,"ROU",25.5687885,5,5022,201586,NA,"","Heather Watson","R",170,"GBR",24.92539357,113,524,"6-4 6-1",3,"RR",69,2,1,48,33,22,9,9,1,2,1,2,54,34,13,11,8,3,8,1
"2179","2017-W-FC-2017-WG2-PO-ROU-GBR-01","Fed Cup WG2 R1: ROU vs GBR","Clay",4,"D",20170422,2,202427,NA,"","Johanna Konta","R",NA,"GBR",25.93292266,7,4330,201514,NA,"","Sorana Cirstea","R",176,"ROU",27.04175222,62,908,"6-2 6-3",3,"RR",86,1,1,51,29,21,13,9,3,4,1,3,67,38,22,10,8,7,12,1
"2180","2017-W-FC-2017-WG2-PO-ROU-GBR-01","Fed Cup WG2 R1: ROU vs GBR","Clay",4,"D",20170422,3,201594,NA,"","Simona Halep","R",168,"ROU",25.5687885,5,5022,202427,NA,"","Johanna Konta","R",NA,"GBR",25.93292266,7,4330,"6-1 6-3",3,"RR",71,3,3,57,33,22,14,8,3,4,1,2,53,46,24,0,8,6,11,1
"2181","2017-W-FC-2017-WG2-PO-ROU-GBR-01","Fed Cup WG2 R1: ROU vs GBR","Clay",4,"D",20170422,4,201593,NA,"","Irina Camelia Begu","R",181,"ROU",26.65571526,33,1507,201586,NA,"","Heather Watson","R",170,"GBR",24.92539357,113,524,"6-4 7-5",3,"RR",122,3,6,81,38,28,19,11,7,10,2,3,85,61,33,12,11,7,12,1
"2182","2017-1049","Auckland","Hard",32,"I",20170102,300,211951,8,"","Ana Konjuh","R",NA,"CRO",19.01711157,47,1189,201616,NA,"","Lauren Davis","R",157,"USA",23.23340178,61,960,"6-3 6-1",3,"F",71,2,5,51,23,14,10,8,3,8,1,1,54,26,19,18,8,2,3,0
"2183","2017-1049","Auckland","Hard",32,"I",20170102,299,211533,7,"","Jelena Ostapenko","R",NA,"LAT",19.57015743,44,1225,201616,NA,"","Lauren Davis","R",157,"USA",23.23340178,61,960,"4-6 6-4 4-1 RET",3,"SF",116,5,10,76,46,31,8,12,5,10,3,6,94,61,42,13,13,11,15,0
"2184","2017-1049","Auckland","Hard",32,"I",20170102,298,201504,NA,"","Julia Goerges","R",180,"GER",28.1670089,53,1110,211951,8,"","Ana Konjuh","R",NA,"CRO",19.01711157,47,1189,"6-3 4-6 6-3",3,"SF",123,7,4,91,51,35,19,14,8,12,4,8,94,46,33,28,14,7,9,0
"2185","2017-1049","Auckland","Hard",32,"I",20170102,297,201483,NA,"","Madison Brengle","R",NA,"USA",26.75154004,72,870,211533,7,"","Jelena Ostapenko","R",NA,"LAT",19.57015743,44,1225,"7-5 6-3",3,"QF",87,0,2,68,39,22,10,10,5,11,4,6,72,40,27,14,11,6,10,0
"2186","2017-1049","Auckland","Hard",32,"I",20170102,296,201366,4,"","Barbora Zahlavova Strycova","R",164,"CZE",30.76796715,20,2170,201616,NA,"","Lauren Davis","R",157,"USA",23.23340178,61,960,"6-1 7-6(4)",3,"QF",104,1,3,65,45,28,5,9,6,10,0,3,78,50,35,13,10,5,7,0
"2187","2017-1049","Auckland","Hard",32,"I",20170102,295,201496,3,"","Caroline Wozniacki","R",177,"DEN",26.48049281,19,2185,201504,NA,"","Julia Goerges","R",180,"GER",28.1670089,53,1110,"1-6 6-3 6-4",3,"QF",107,1,3,77,57,34,9,13,5,10,9,10,79,48,33,12,13,4,9,0
"2188","2017-1049","Auckland","Hard",32,"I",20170102,294,211768,NA,"","Naomi Osaka","R",NA,"JPN",19.21423682,48,1161,211951,8,"","Ana Konjuh","R",NA,"CRO",19.01711157,47,1189,"2-0 RET",3,"QF",13,0,0,10,2,1,2,1,0,1,1,3,8,3,3,2,1,1,1,0
"2189","2017-1049","Auckland","Hard",32,"I",20170102,293,200033,1,"","Serena Williams","R",175,"USA",35.26899384,2,7050,201483,NA,"","Madison Brengle","R",NA,"USA",26.75154004,72,870,"6-4 6-7(3) 6-4",3,"R16",133,9,4,95,59,44,17,16,4,8,0,4,115,82,55,17,16,10,12,0
"2190","2017-1049","Auckland","Hard",32,"I",20170102,292,200002,NA,"","Mirjana Lucic","R",NA,"CRO",34.81998631,79,781,211533,7,"","Jelena Ostapenko","R",NA,"LAT",19.57015743,44,1225,"6-2 7-6(3)",3,"R16",83,5,6,81,43,22,17,10,8,13,3,9,59,26,18,18,10,2,5,0
"2191","2017-1049","Auckland","Hard",32,"I",20170102,291,201425,NA,"","Lucie Safarova","L",177,"CZE",29.91101985,62,940,201366,4,"","Barbora Zahlavova Strycova","R",164,"CZE",30.76796715,20,2170,"7-5 3-6 7-6(4)",3,"R16",169,7,1,110,63,40,25,16,7,11,6,2,108,75,52,15,17,8,13,0
"2192","2017-1049","Auckland","Hard",32,"I",20170102,290,201597,NA,"","Kurumi Nara","R",NA,"JPN",25.01026694,76,797,201616,NA,"","Lauren Davis","R",157,"USA",23.23340178,61,960,"6-3 6-3",3,"R16",85,0,3,54,31,15,7,9,6,12,2,4,70,43,26,13,9,3,6,0
"2193","2017-1049","Auckland","Hard",32,"I",20170102,289,201648,NA,"","Naomi Broady","R",NA,"GBR",26.84462697,90,720,201504,NA,"","Julia Goerges","R",180,"GER",28.1670089,53,1110,"7-5 6-4",3,"R16",83,7,3,73,45,26,12,11,5,9,4,5,59,35,29,13,11,1,3,0
"2194","2017-1049","Auckland","Hard",32,"I",20170102,288,201478,NA,"","Varvara Lepchenko","L",180,"USA",30.6201232,89,723,201496,3,"","Caroline Wozniacki","R",177,"DEN",26.48049281,19,2185,"6-3 6-3",3,"R16",77,0,3,60,40,21,5,9,4,10,0,1,46,32,19,8,9,0,3,0
"2195","2017-1049","Auckland","Hard",32,"I",20170102,287,201518,NA,"","Yanina Wickmayer","R",182,"BEL",27.20328542,58,984,211951,8,"","Ana Konjuh","R",NA,"CRO",19.01711157,47,1189,"6-1 6-2",3,"R16",57,1,2,48,32,17,6,8,4,9,8,0,44,22,15,18,7,2,2,0
"2196","2017-1049","Auckland","Hard",32,"I",20170102,286,200748,2,"","Venus Williams","R",185,"USA",36.54483231,17,2240,211768,NA,"","Naomi Osaka","R",NA,"JPN",19.21423682,48,1161,"W/O",3,"R16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2197","2017-1049","Auckland","Hard",32,"I",20170102,285,201426,NA,"","Pauline Parmentier","R",175,"FRA",30.92128679,69,886,200033,1,"","Serena Williams","R",175,"USA",35.26899384,2,7050,"6-3 6-4",3,"R32",75,2,2,49,29,17,10,9,1,5,8,4,63,30,24,17,10,8,10,0
"2198","2017-1049","Auckland","Hard",32,"I",20170102,284,211222,NA,"Q","Jamie Loeb","U",NA,"USA",21.82340862,188,287,201483,NA,"","Madison Brengle","R",NA,"USA",26.75154004,72,870,"6-4 7-6(5)",3,"R32",94,1,3,75,41,27,13,11,0,4,1,0,76,61,36,6,11,3,6,0
"2199","2017-1049","Auckland","Hard",32,"I",20170102,283,201621,NA,"Q","Mona Barthel","R",185,"GER",26.48049281,157,354,200002,NA,"","Mirjana Lucic","R",NA,"CRO",34.81998631,79,781,"6-3 3-6 6-3",3,"R32",110,6,6,90,57,37,17,13,12,15,3,9,106,63,44,22,14,10,12,0
"2200","2017-1049","Auckland","Hard",32,"I",20170102,282,201523,NA,"WC","Marina Erakovic","R",174,"NZL",28.82683094,105,611,211533,7,"","Jelena Ostapenko","R",NA,"LAT",19.57015743,44,1225,"6-1 6-2",3,"R32",69,4,4,63,36,20,7,8,7,13,5,4,48,31,23,7,7,0,1,0
"2201","2017-1049","Auckland","Hard",32,"I",20170102,281,211700,NA,"Q","Barbora Stefkova","U",NA,"CZE",21.74948665,171,332,201366,4,"","Barbora Zahlavova Strycova","R",164,"CZE",30.76796715,20,2170,"6-4 6-3",3,"R32",96,0,6,73,48,26,9,10,3,9,1,2,65,44,26,9,9,4,7,0
"2202","2017-1049","Auckland","Hard",32,"I",20170102,280,202653,NA,"","Denisa Allertova","R",NA,"CZE",23.82477755,91,718,201425,NA,"","Lucie Safarova","L",177,"CZE",29.91101985,62,940,"6-1 6-2",3,"R32",63,3,9,57,30,15,7,8,5,11,8,3,41,23,18,9,7,0,1,0
"2203","2017-1049","Auckland","Hard",32,"I",20170102,279,204430,NA,"WC","Antonia Lottner","R",NA,"GER",20.38877481,180,313,201597,NA,"","Kurumi Nara","R",NA,"JPN",25.01026694,76,797,"6-2 6-2",3,"R32",64,1,2,40,28,10,5,8,3,9,2,1,53,37,24,7,8,4,6,0
"2204","2017-1049","Auckland","Hard",32,"I",20170102,278,202428,5,"","Kiki Bertens","R",182,"NED",25.06502396,22,1977,201616,NA,"","Lauren Davis","R",157,"USA",23.23340178,61,960,"7-6(3) 6-4",3,"R32",150,6,5,74,46,28,14,11,2,6,1,2,74,44,28,17,11,1,4,0
"2205","2017-1049","Auckland","Hard",32,"I",20170102,277,201499,6,"","Anastasia Pavlyuchenkova","R",177,"RUS",25.50308008,27,1620,201504,NA,"","Julia Goerges","R",180,"GER",28.1670089,53,1110,"6-3 6-4",3,"R32",86,2,1,66,40,25,15,9,8,10,8,2,70,48,37,11,10,6,6,0
"2206","2017-1049","Auckland","Hard",32,"I",20170102,276,203575,NA,"","Danka Kovinic","R",NA,"MNE",22.12457221,70,885,201648,NA,"","Naomi Broady","R",NA,"GBR",26.84462697,90,720,"7-6(5) 6-3",3,"R32",108,4,2,97,64,40,11,11,12,17,5,4,72,37,28,15,10,4,7,0
"2207","2017-1049","Auckland","Hard",32,"I",20170102,275,201613,NA,"Q","Arina Rodionova","R",NA,"RUS",27.04996578,187,290,201478,NA,"","Varvara Lepchenko","L",180,"USA",30.6201232,89,723,"6-3 6-4",3,"R32",71,1,0,46,37,25,6,9,2,4,3,1,54,35,27,15,10,0,0,0
"2208","2017-1049","Auckland","Hard",32,"I",20170102,274,202484,NA,"","Nicole Gibbs","R",NA,"USA",23.83572895,88,742,201496,3,"","Caroline Wozniacki","R",177,"DEN",26.48049281,19,2185,"6-1 6-0",3,"R32",50,0,4,38,21,10,5,6,3,8,1,0,36,25,22,7,7,0,0,0
"2209","2017-1049","Auckland","Hard",32,"I",20170102,273,201465,NA,"","Kirsten Flipkens","R",165,"BEL",30.97878166,64,923,211951,8,"","Ana Konjuh","R",NA,"CRO",19.01711157,47,1189,"6-4 3-6 6-3",3,"R32",124,2,3,87,47,33,22,14,4,7,10,6,105,57,41,25,14,6,8,0
"2210","2017-1049","Auckland","Hard",32,"I",20170102,272,201596,NA,"","Johanna Larsson","R",174,"SWE",28.37782341,50,1150,201518,NA,"","Yanina Wickmayer","R",182,"BEL",27.20328542,58,984,"6-1 6-2",3,"R32",60,0,3,50,31,15,8,7,7,11,6,1,46,31,27,6,8,2,2,0
"2211","2017-1049","Auckland","Hard",32,"I",20170102,271,202470,NA,"","Annika Beck","R",170,"GER",22.87748118,51,1125,211768,NA,"","Naomi Osaka","R",NA,"JPN",19.21423682,48,1161,"6-2 6-4",3,"R32",94,0,2,67,48,27,6,9,7,12,6,3,45,22,18,13,9,2,4,0
"2212","2017-1049","Auckland","Hard",32,"I",20170102,270,213674,NA,"WC","Jade Lewis","R",NA,"NZL",18.04243669,1099,6,200748,2,"","Venus Williams","R",185,"USA",36.54483231,17,2240,"7-6(2) 6-2",3,"R32",88,0,1,72,51,25,6,10,3,9,4,8,80,52,32,11,10,8,12,0
"2213","2017-M020","Brisbane","Hard",32,"I",20170102,300,201427,NA,"","Alize Cornet","R",173,"FRA",26.94592745,41,1242,201662,3,"","Karolina Pliskova","R",184,"CZE",24.78576318,6,4600,"6-0 6-3",3,"F",66,1,3,50,24,15,6,8,3,8,7,0,45,21,19,13,7,0,0,0
"2214","2017-M020","Brisbane","Hard",32,"I",20170102,299,202494,6,"","Elina Svitolina","R",174,"UKR",22.30800821,14,2895,201662,3,"","Karolina Pliskova","R",184,"CZE",24.78576318,6,4600,"6-2 6-4",3,"SF",64,1,6,50,30,23,6,9,4,7,7,3,52,28,27,11,9,3,3,0
"2215","2017-M020","Brisbane","Hard",32,"I",20170102,298,202469,4,"","Garbine Muguruza","R",182,"ESP",23.23613963,7,4236,201427,NA,"","Alize Cornet","R",173,"FRA",26.94592745,41,1242,"4-1 RET",3,"SF",28,0,3,24,13,9,3,2,2,3,0,1,17,11,9,4,3,2,2,0
"2216","2017-M020","Brisbane","Hard",32,"I",20170102,297,201493,1,"","Angelique Kerber","L",173,"GER",28.95824778,1,9080,202494,6,"","Elina Svitolina","R",174,"UKR",22.30800821,14,2895,"6-4 3-6 6-3",3,"QF",117,1,5,102,69,38,16,14,7,12,7,1,84,56,34,16,14,3,7,0
"2217","2017-M020","Brisbane","Hard",32,"I",20170102,296,201311,8,"","Roberta Vinci","R",163,"ITA",33.87268994,18,2210,201662,3,"","Karolina Pliskova","R",184,"CZE",24.78576318,6,4600,"3-6 6-2 6-2",3,"QF",111,6,4,101,53,29,23,13,13,18,11,3,74,37,30,18,12,5,7,0
"2218","2017-M020","Brisbane","Hard",32,"I",20170102,295,201320,5,"","Svetlana Kuznetsova","R",174,"RUS",31.51813826,9,4115,202469,4,"","Garbine Muguruza","R",182,"ESP",23.23613963,7,4236,"7-5 6-4",3,"QF",109,5,5,72,32,21,19,11,5,9,1,2,74,52,38,7,11,4,6,0
"2219","2017-M020","Brisbane","Hard",32,"I",20170102,294,201495,2,"","Dominika Cibulkova","R",161,"SVK",27.6605065,5,4875,201427,NA,"","Alize Cornet","R",173,"FRA",26.94592745,41,1242,"6-3 7-5",3,"QF",123,0,3,75,47,25,13,10,4,9,6,10,78,42,29,15,11,8,11,0
"2220","2017-M020","Brisbane","Hard",32,"I",20170102,293,202458,NA,"WC","Ashleigh Barty","R",NA,"AUS",20.69267625,271,167,201493,1,"","Angelique Kerber","L",173,"GER",28.95824778,1,9080,"6-3 2-6 6-3",3,"R16",104,3,2,81,49,32,14,13,6,10,5,9,93,55,34,19,13,7,10,0
"2221","2017-M020","Brisbane","Hard",32,"I",20170102,292,201603,NA,"","Shelby Rogers","R",NA,"USA",24.22176591,59,977,202494,6,"","Elina Svitolina","R",174,"UKR",22.30800821,14,2895,"7-5 2-6 7-5",3,"R16",141,3,3,100,59,34,19,16,5,11,4,3,91,50,32,20,16,3,9,0
"2222","2017-M020","Brisbane","Hard",32,"I",20170102,291,201534,NA,"Q","Asia Muhammed","R",NA,"USA",25.74948665,189,286,201662,3,"","Karolina Pliskova","R",184,"CZE",24.78576318,6,4600,"6-1 6-4",3,"R16",74,2,3,61,41,24,5,9,0,5,4,3,49,26,20,13,8,0,1,0
"2223","2017-M020","Brisbane","Hard",32,"I",20170102,290,201595,NA,"","Misaki Doi","L",159,"JPN",25.68104038,40,1245,201311,8,"","Roberta Vinci","R",163,"ITA",33.87268994,18,2210,"6-4 6-2",3,"R16",79,3,2,70,48,28,8,9,8,12,0,2,51,23,16,19,9,0,1,0
"2224","2017-M020","Brisbane","Hard",32,"I",20170102,289,215018,NA,"Q","Destanee Aiava","R",NA,"AUS",16.64887064,386,92,201320,5,"","Svetlana Kuznetsova","R",174,"RUS",31.51813826,9,4115,"6-4 6-3",3,"R16",70,2,3,63,31,21,14,10,2,6,8,2,46,33,27,6,9,2,3,0
